date,open,close,high,low,volume
2025-01-02,5.95,5.91,6.14,5.91,130123.14
2025-01-03,6.0,6.21,6.21,5.91,51806.0
2025-01-06,6.39,6.5,6.52,6.17,118107.0
2025-01-07,6.45,6.37,6.5,6.22,65839.0
2025-01-08,6.38,6.42,6.55,6.25,51197.21
2025-01-09,6.44,6.45,6.53,6.31,45041.37
2025-01-10,6.45,6.77,6.77,6.4,111190.01
2025-01-13,6.82,6.79,7.07,6.76,129191.0
2025-01-14,6.83,6.71,6.85,6.55,101137.03
2025-01-15,6.8,6.62,6.8,6.6,51178.0
2025-01-16,6.7,6.74,6.88,6.62,60037.8
2025-01-17,6.59,6.4,6.7,6.4,113327.0
2025-01-20,6.52,6.45,6.52,6.24,52091.01
2025-01-21,6.42,6.5,6.55,6.31,54765.01
2025-01-22,6.5,6.66,6.77,6.4,78676.76
2025-01-23,6.69,6.41,6.69,6.4,64747.0
2025-01-24,6.36,6.09,6.36,6.09,141667.0
2025-01-27,6.1,5.79,6.28,5.79,91067.21
2025-02-05,5.5,5.5,5.5,5.5,31361.0
2025-02-06,5.23,5.23,5.23,5.23,14490.0
2025-02-07,4.97,5.49,5.49,4.97,121516.0
2025-02-10,5.41,5.22,5.46,5.22,79873.0
2025-02-11,4.96,4.96,4.96,4.96,30426.0
2025-02-12,4.73,5.01,5.18,4.71,363293.16
2025-02-13,4.76,4.76,4.94,4.76,238485.0
2025-02-14,4.75,5.0,5.0,4.7,106273.75
2025-02-17,5.2,5.25,5.25,4.98,196671.35
2025-02-18,5.3,5.35,5.47,5.26,148097.03
2025-02-19,5.35,5.26,5.44,5.18,77000.03
2025-02-20,5.25,5.01,5.29,5.0,132957.02
2025-02-21,5.0,4.95,5.13,4.92,131804.08
2025-02-24,4.85,4.76,4.98,4.7,137654.35
2025-02-25,4.76,4.52,5.0,4.52,271693.77
2025-02-26,4.29,4.29,4.37,4.29,125870.0
2025-02-27,4.08,4.12,4.22,4.08,334921.16
2025-02-28,4.11,3.91,4.21,3.91,236977.0
2025-03-03,3.71,3.71,3.78,3.71,130372.0
2025-03-04,3.52,3.52,3.52,3.52,71267.0
2025-03-05,3.52,3.7,3.7,3.52,249098.65
2025-03-06,3.89,3.89,3.89,3.89,8407.01
2025-03-07,4.08,4.08,4.08,4.08,4856.0
2025-03-10,4.28,4.28,4.28,4.28,127694.01
2025-03-11,4.49,4.49,4.49,4.49,10597.41
2025-03-12,4.71,4.71,4.71,4.71,10198.0
2025-03-13,4.95,4.95,4.95,4.95,46021.0
2025-03-14,5.2,5.2,5.2,5.2,22985.0
2025-03-17,5.46,5.46,5.46,5.46,77280.0
2025-03-18,5.4,5.73,5.73,5.22,499580.0
2025-03-19,6.02,6.02,6.02,6.02,77787.42
2025-03-20,6.3,6.02,6.32,5.85,560113.91
2025-03-21,5.9,5.72,6.15,5.72,319095.65
2025-03-24,5.74,6.01,6.01,5.57,345254.82
2025-03-25,5.9,6.31,6.31,5.8,251443.22
2025-03-26,6.55,6.57,6.63,6.38,287553.81
2025-03-27,6.24,6.24,6.24,6.24,38484.0
2025-03-28,5.93,6.45,6.55,5.93,314608.47
2025-03-31,6.25,6.28,6.65,6.13,243454.86
2025-04-01,6.3,6.26,6.42,6.22,104796.32
2025-04-02,6.57,6.55,6.57,6.48,215969.89
2025-04-03,6.41,6.62,6.85,6.4,150712.0
2025-04-07,6.4,6.29,6.59,6.29,134349.72
2025-04-08,5.98,5.98,6.29,5.98,165706.27
2025-04-09,5.97,6.15,6.2,5.7,114327.0
2025-04-10,6.27,6.27,6.39,6.2,80956.32
2025-04-11,6.2,6.22,6.39,6.15,62639.0
2025-04-14,6.26,6.4,6.44,6.26,82760.79
2025-04-15,6.6,6.72,6.72,6.46,99623.58
2025-04-16,7.0,6.41,7.06,6.41,286349.83
2025-04-17,6.1,6.13,6.38,6.09,289581.13
2025-04-18,6.09,6.44,6.44,6.09,244377.25
2025-04-21,6.67,6.76,6.76,6.45,157917.27
2025-04-22,7.1,7.1,7.1,7.1,9301.1
2025-04-23,7.46,7.46,7.46,7.46,4444.6
2025-04-24,7.83,7.83,7.83,7.83,11459.02
2025-04-25,8.22,8.22,8.22,8.22,42050.03
2025-04-28,8.63,8.03,8.63,7.83,536638.26
2025-04-29,8.19,8.43,8.43,8.12,191084.29
2025-04-30,8.85,8.85,8.85,8.51,390492.76
2025-05-06,9.09,8.41,9.28,8.41,455979.3
2025-05-07,8.33,8.83,8.83,8.33,175399.29
2025-05-08,9.01,9.27,9.27,8.98,167961.96
2025-05-09,9.27,9.49,9.73,8.99,302887.25
2025-05-12,9.6,9.6,9.74,9.34,182020.6
2025-05-13,9.51,9.49,9.7,9.26,159890.76
2025-05-14,9.23,9.02,9.38,9.02,158141.78
2025-05-15,8.99,9.47,9.47,8.99,186582.29
2025-05-16,9.0,9.1,9.31,9.0,189609.08
2025-05-19,9.27,9.56,9.56,9.14,141131.22
2025-05-20,9.75,10.04,10.04,9.74,178888.0
2025-05-21,10.32,10.28,10.49,9.89,177871.87
2025-05-22,10.35,10.25,10.68,10.2,182357.62
2025-05-23,10.15,9.9,10.18,9.75,188118.6
2025-05-26,10.05,10.17,10.36,10.02,106055.68
2025-05-27,10.2,9.99,10.25,9.9,74412.0
2025-05-28,9.91,9.66,10.04,9.66,89596.0
2025-05-29,9.51,9.18,9.6,9.18,127325.88
2025-05-30,9.02,9.14,9.45,8.72,188429.47
2025-06-03,8.91,9.6,9.6,8.91,116874.45
2025-06-04,10.08,10.08,10.08,9.86,192423.33
2025-06-05,10.18,10.11,10.27,9.98,107426.0
2025-06-06,10.2,10.39,10.58,10.11,110227.3
2025-06-09,10.44,10.16,10.49,10.08,107592.9
2025-06-10,10.19,10.38,10.52,10.04,110082.18
2025-06-11,10.4,10.48,10.67,10.3,94738.9
2025-06-12,10.48,10.41,10.64,10.35,67876.0
2025-06-13,10.32,10.24,10.46,10.14,66445.3
2025-06-17,11.26,10.66,11.26,10.48,392868.32
2025-06-18,10.44,9.68,10.63,9.59,362158.04
2025-06-19,9.97,8.71,10.14,8.71,344938.97
2025-06-20,8.39,9.16,9.45,8.29,446097.95
2025-06-23,9.16,8.91,9.3,8.7,256795.15
2025-06-24,8.86,9.64,9.69,8.82,273740.0
2025-06-25,9.58,9.85,9.92,9.54,211269.19
2025-06-26,9.85,9.61,9.98,9.55,173944.0
2025-06-27,9.63,9.43,9.69,9.34,150442.51
2025-06-30,9.44,10.37,10.37,9.44,223306.3
2025-07-01,10.76,11.33,11.41,10.67,700144.09
2025-07-02,11.2,11.3,11.79,11.2,485345.48
2025-07-03,11.34,11.21,11.54,10.85,294482.8
2025-07-04,11.29,11.29,11.43,11.04,204863.79
2025-07-07,11.4,12.42,12.42,11.27,605182.45
2025-07-08,12.4,12.4,12.7,12.2,510256.25
2025-07-09,12.31,12.69,13.16,12.31,408272.07
2025-07-10,12.88,12.58,12.99,12.45,254759.75
2025-07-11,12.57,11.7,12.65,11.42,424585.15
2025-07-14,11.67,12.39,12.42,11.67,307908.5
2025-07-15,11.5,11.15,11.7,11.15,501851.0
2025-07-16,11.28,11.15,11.66,11.11,240194.04
2025-07-17,11.25,11.31,11.45,11.15,187952.01
2025-07-18,11.37,11.16,11.54,11.07,155236.06
2025-07-21,11.4,11.08,11.44,11.05,211026.93
2025-07-22,11.03,10.82,11.05,10.7,225210.0
2025-07-23,10.82,10.73,11.33,10.65,285285.16
2025-07-24,10.68,10.74,10.8,10.59,143677.6
2025-07-25,10.7,11.54,11.58,10.68,378831.9
2025-07-28,11.54,11.22,11.58,10.84,320445.36
2025-07-29,11.12,10.99,11.22,10.88,185012.37
